,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,ITUB3.SA,PETR4.SA,^BVSP,ITUB3.SA,PETR4.SA,^BVSP,ITUB3.SA,PETR4.SA,^BVSP,ITUB3.SA,PETR4.SA,^BVSP,ITUB3.SA,PETR4.SA,^BVSP,ITUB3.SA,PETR4.SA,^BVSP
Date,,,,,,,,,,,,,,,,,,
2022-06-13,18.694259643554688,16.159019470214844,102598.0,20.350000381469727,29.270000457763672,102598.0,20.56999969482422,29.579999923706055,105478.0,20.139999389648438,28.670000076293945,101700.0,20.360000610351562,29.020000457763672,105476.0,356300,64507100,13837900
2022-06-14,18.62995719909668,16.341201782226562,102063.0,20.280000686645508,29.600000381469727,102063.0,20.579999923706055,30.25,103328.0,20.1299991607666,29.239999771118164,101325.0,20.440000534057617,29.65999984741211,102598.0,552100,68816900,11563200
2022-06-15,18.584026336669922,16.054126739501953,102807.0,20.229999542236328,29.079999923706055,102807.0,20.670000076293945,30.020000457763672,103952.0,20.200000762939453,28.84000015258789,102046.0,20.5,30.0,102068.0,535700,72785700,16023500
2022-06-17,18.363550186157227,15.076967239379883,99825.0,19.989999771118164,27.309999465942383,99825.0,20.200000762939453,28.450000762939453,102801.0,19.639999389648438,26.1299991607666,98402.0,19.969999313354492,28.170000076293945,102800.0,933600,184606500,18927300
2022-06-20,19.14439582824707,15.24810791015625,99853.0,20.84000015258789,27.6200008392334,99853.0,20.90999984741211,28.25,100481.0,20.010000228881836,25.90999984741211,98409.0,20.010000228881836,26.020000457763672,99824.0,600600,92581800,10900800
2022-06-21,19.061710357666016,14.944472312927246,99685.0,20.75,27.06999969482422,99685.0,21.010000228881836,28.15999984741211,101069.0,20.579999923706055,26.690000534057617,99167.0,20.920000076293945,27.799999237060547,99854.0,313300,85179500,11072300
2022-06-22,18.850433349609375,14.900303840637207,99522.0,20.520000457763672,26.989999771118164,99522.0,20.719999313354492,27.549999237060547,100374.0,20.420000076293945,26.389999389648438,98050.0,20.59000015258789,26.579999923706055,99678.0,417100,57874700,11675100
2022-06-23,18.41866683959961,14.624271392822266,98080.0,20.049999237060547,26.489999771118164,98080.0,20.600000381469727,27.3799991607666,100232.0,19.950000762939453,26.1200008392334,97775.0,20.549999237060547,26.979999542236328,99523.0,541700,69262300,12397700
2022-06-24,18.372737884521484,14.5138578414917,98672.0,20.0,26.290000915527344,98672.0,20.229999542236328,27.09000015258789,99313.0,19.93000030517578,26.18000030517578,98031.0,20.149999618530273,26.760000228881836,98081.0,236900,53413400,10345200
2022-06-27,18.574840545654297,15.446853637695312,100764.0,20.219999313354492,27.979999542236328,100764.0,20.309999465942383,28.06999969482422,101106.0,19.979999542236328,26.65999984741211,98672.0,20.020000457763672,26.81999969482422,98673.0,510100,90417700,9895900
2022-06-28,18.455415725708008,15.64007568359375,100591.0,20.09000015258789,28.329999923706055,100591.0,20.469999313354492,28.829999923706055,102237.0,19.829999923706055,28.020000457763672,99956.0,20.260000228881836,28.579999923706055,100766.0,499500,51388000,10493900
2022-06-29,18.280874252319336,15.502059936523438,99622.0,19.899999618530273,28.079999923706055,99622.0,20.290000915527344,28.81999969482422,101313.0,19.850000381469727,27.84000015258789,99218.0,20.100000381469727,28.479999542236328,100592.0,531700,52048800,10448100
2022-06-30,17.940977096557617,15.419249534606934,98542.0,19.530000686645508,27.93000030517578,98542.0,19.770000457763672,28.059999465942383,99619.0,19.450000762939453,27.399999618530273,97758.0,19.700000762939453,27.649999618530273,99619.0,502000,49910100,14588800
2022-07-01,17.993986129760742,15.750490188598633,98954.0,19.56999969482422,28.530000686645508,98954.0,19.760000228881836,28.850000381469727,99340.0,19.200000762939453,27.520000457763672,97231.0,19.200000762939453,28.079999923706055,98542.0,534900,64948200,11609800
2022-07-04,17.883651733398438,16.087251663208008,98609.0,19.450000762939453,29.139999389648438,98609.0,19.649999618530273,29.280000686645508,99353.0,19.34000015258789,28.540000915527344,98264.0,19.510000228881836,28.540000915527344,98952.0,206200,37324200,6279300
2022-07-05,17.98479652404785,15.474457740783691,98295.0,19.559999465942383,28.030000686645508,98295.0,19.59000015258789,28.950000762939453,98608.0,19.18000030517578,27.549999237060547,96499.0,19.389999389648438,28.899999618530273,98608.0,304600,78428500,13358800
2022-07-06,17.865262985229492,15.275712013244629,98719.0,19.43000030517578,27.670000076293945,98719.0,19.709999084472656,28.479999542236328,99141.0,19.290000915527344,26.90999984741211,97423.0,19.5,28.15999984741211,98294.0,490200,57617200,13348200
2022-07-07,18.187074661254883,15.72288703918457,100730.0,19.780000686645508,28.479999542236328,100730.0,19.8700008392334,28.920000076293945,101420.0,19.610000610351562,28.0,98722.0,19.670000076293945,28.0,98722.0,651900,52147300,12696300
2022-07-08,18.22385025024414,15.899547576904297,100289.0,19.81999969482422,28.799999237060547,100289.0,20.049999237060547,28.969999313354492,101577.0,19.780000686645508,28.3700008392334,99958.0,19.799999237060547,28.530000686645508,100732.0,462900,43097800,9730400
2022-07-11,17.993986129760742,15.822259902954102,98212.0,19.56999969482422,28.65999984741211,98212.0,19.790000915527344,28.790000915527344,100282.0,19.399999618530273,28.25,97854.0,19.709999084472656,28.31999969482422,100282.0,365800,39577600,8893400
2022-07-12,17.98479652404785,15.584869384765625,98271.0,19.559999465942383,28.229999542236328,98271.0,19.639999389648438,28.43000030517578,98737.0,19.209999084472656,27.969999313354492,97253.0,19.56999969482422,28.299999237060547,98212.0,475500,46462000,12566300
2022-07-13,17.938817977905273,15.59591293334961,97881.0,19.510000228881836,28.25,97881.0,19.719999313354492,28.479999542236328,98928.0,19.40999984741211,27.979999542236328,97403.0,19.440000534057617,28.1299991607666,98258.0,743400,35497200,12208100
2022-07-14,17.681367874145508,15.176338195800781,96121.0,19.229999542236328,27.489999771118164,96121.0,19.290000915527344,28.0,97879.0,18.860000610351562,27.239999771118164,95431.0,19.270000457763672,28.0,97879.0,478200,47151000,12579000
2022-07-15,18.0307674407959,15.435811042785645,96551.0,19.610000610351562,27.959999084472656,96551.0,19.709999084472656,28.049999237060547,96971.0,19.149999618530273,27.489999771118164,95267.0,19.309999465942383,27.700000762939453,96119.0,392800,38610800,11347600
2022-07-18,18.177881240844727,15.789135932922363,96916.0,19.770000457763672,28.600000381469727,96916.0,19.940000534057617,28.690000534057617,98291.0,19.600000381469727,28.299999237060547,96553.0,19.649999618530273,28.389999389648438,96553.0,232900,46782300,10738200
2022-07-19,18.67439079284668,16.109333038330078,98245.0,20.309999465942383,29.18000030517578,98245.0,20.389999389648438,29.239999771118164,98346.0,19.790000915527344,28.399999618530273,96917.0,19.81999969482422,28.549999237060547,96920.0,936900,48562300,10295900
2022-07-20,18.361774444580078,16.10381317138672,98287.0,19.969999313354492,29.170000076293945,98287.0,20.31999969482422,29.219999313354492,98366.0,19.920000076293945,28.829999923706055,97277.0,20.209999084472656,29.06999969482422,98244.0,563100,43520800,12941700
2022-07-21,18.53647232055664,16.0210018157959,99033.0,20.15999984741211,29.020000457763672,99033.0,20.25,29.1299991607666,99057.0,19.729999542236328,28.200000762939453,97088.0,19.959999084472656,28.979999542236328,98286.0,409800,58843200,10060000
2022-07-22,18.370969772338867,16.1921443939209,98925.0,19.979999542236328,29.329999923706055,98925.0,20.299999237060547,29.469999313354492,99724.0,19.829999923706055,28.850000381469727,98321.0,20.15999984741211,29.040000915527344,99034.0,296900,55676200,10033500
2022-07-25,18.619224548339844,16.94847869873047,100270.0,20.25,30.700000762939453,100270.0,20.350000381469727,30.75,100508.0,19.93000030517578,29.610000610351562,98925.0,20.170000076293945,29.610000610351562,98926.0,235000,79106600,8621800
2022-07-26,18.52727508544922,17.11961555480957,99772.0,20.149999618530273,31.010000228881836,99772.0,20.469999313354492,31.6200008392334,100753.0,20.049999237060547,30.59000015258789,99365.0,20.239999771118164,31.200000762939453,100270.0,282300,78360100,9136600
2022-07-27,18.508888244628906,17.307321548461914,101438.0,20.1299991607666,31.350000381469727,101438.0,20.350000381469727,31.469999313354492,101471.0,20.020000457763672,30.6200008392334,99772.0,20.190000534057617,31.299999237060547,99773.0,339300,56097200,10263100
2022-07-28,18.619224548339844,17.826263427734375,102597.0,20.25,32.290000915527344,102597.0,20.280000686645508,32.630001068115234,102686.0,19.93000030517578,31.43000030517578,101045.0,20.1299991607666,31.59000015258789,101437.0,242000,114996500,11130000
2022-07-29,18.646808624267578,18.853111267089844,103165.0,20.280000686645508,34.150001525878906,103165.0,20.43000030517578,34.65999984741211,103989.0,20.100000381469727,32.83000183105469,102514.0,20.270000457763672,33.599998474121094,102597.0,652500,181480600,12934200
2022-08-01,18.55261993408203,18.593637466430664,102225.0,20.15999984741211,33.68000030517578,102225.0,20.389999389648438,34.150001525878906,103317.0,19.959999084472656,33.220001220703125,101764.0,20.389999389648438,34.0,103165.0,625900,81365100,11626700
2022-08-02,18.755077362060547,18.676450729370117,103362.0,20.3799991607666,33.83000183105469,103362.0,20.479999542236328,34.5,103660.0,20.059999465942383,33.47999954223633,101694.0,20.059999465942383,33.77000045776367,102225.0,330100,69147100,10124500
2022-08-03,18.893115997314453,18.687488555908203,103775.0,20.530000686645508,33.849998474121094,103775.0,20.540000915527344,34.15999984741211,103878.0,20.280000686645508,33.560001373291016,102822.0,20.450000762939453,34.0099983215332,103362.0,429500,65544500,12379600
2022-08-04,19.270427703857422,18.886232376098633,105892.0,20.940000534057617,34.209999084472656,105892.0,20.989999771118164,34.400001525878906,106162.0,20.540000915527344,33.58000183105469,103777.0,20.610000610351562,34.08000183105469,103777.0,592200,54387500,15499000
2022-08-05,19.592519760131836,19.250600814819336,106472.0,21.290000915527344,34.869998931884766,106472.0,21.420000076293945,35.060001373291016,107176.0,20.770000457763672,34.119998931884766,105518.0,20.950000762939453,34.150001525878906,105893.0,381600,77882600,12947500
2022-08-08,19.804183959960938,20.222240447998047,108402.0,21.520000457763672,36.630001068115234,108402.0,21.559999465942383,36.77000045776367,108489.0,21.200000762939453,35.130001068115234,106473.0,21.450000762939453,35.13999938964844,106473.0,386100,109484600,12674600
2022-08-09,20.35634422302246,20.553478240966797,108651.0,22.1200008392334,37.22999954223633,108651.0,22.3799991607666,37.459999084472656,109331.0,21.6200008392334,36.849998474121094,107842.0,21.93000030517578,37.0099983215332,108403.0,989300,79051200,12147900
2022-08-10,20.69684600830078,20.48723030090332,110236.0,22.489999771118164,37.11000061035156,110236.0,22.639999389648438,37.650001525878906,110362.0,22.110000610351562,36.61000061035156,108657.0,22.190000534057617,37.650001525878906,108658.0,848500,78369600,13376200
2022-08-11,20.798072814941406,20.012451171875,109718.0,22.600000381469727,36.25,109718.0,22.860000610351562,37.86000061035156,111310.0,22.510000228881836,36.25,109604.0,22.510000228881836,37.45000076293945,110236.0,638700,128896500,14944800
2022-08-12,20.982128143310547,21.49857521057129,112764.0,22.799999237060547,31.709999084472656,112764.0,22.84000015258789,31.829999923706055,112764.0,22.56999969482422,29.079999923706055,109718.0,22.700000762939453,29.100000381469727,109718.0,490800,171288300,18704900
2022-08-15,21.166179656982422,21.505352020263672,113032.0,23.0,31.719999313354492,113032.0,23.149999618530273,32.22999954223633,113214.0,22.40999984741211,30.549999237060547,111067.0,22.75,30.8799991607666,112767.0,741300,96759000,15552900
2022-08-16,21.40544891357422,21.701967239379883,113512.0,23.260000228881836,32.0099983215332,113512.0,23.3700008392334,32.06999969482422,113626.0,22.760000228881836,31.5,112690.0,22.989999771118164,31.719999313354492,113034.0,442800,64218800,12986400
2022-08-17,21.469871520996094,22.210447311401367,113708.0,23.329999923706055,32.7599983215332,113708.0,23.43000030517578,32.81999969482422,114146.0,23.110000610351562,31.600000381469727,112483.0,23.1200008392334,31.649999618530273,113508.0,839500,72924700,14652800
2022-08-18,21.423856735229492,22.657909393310547,113813.0,23.280000686645508,33.41999816894531,113813.0,23.469999313354492,33.65999984741211,114375.0,23.200000762939453,32.869998931884766,113304.0,23.280000686645508,33.099998474121094,113708.0,466800,84552500,10644200
2022-08-19,21.168804168701172,21.51213264465332,111496.0,22.700000762939453,31.729999542236328,111496.0,22.959999084472656,33.150001525878906,113807.0,22.5,31.329999923706055,111146.0,22.920000076293945,32.91999816894531,113807.0,424200,125178200,12678600
2022-08-22,20.935670852661133,21.973155975341797,110501.0,22.450000762939453,32.40999984741211,110501.0,22.6200008392334,32.58000183105469,111487.0,22.219999313354492,30.479999542236328,109858.0,22.6200008392334,31.739999771118164,111487.0,325500,92400300,11010900
2022-08-23,20.935670852661133,22.67146873474121,112857.0,22.450000762939453,33.439998626708984,112857.0,22.610000610351562,33.5,112965.0,22.31999969482422,32.619998931884766,110503.0,22.440000534057617,32.630001068115234,110504.0,449300,73215800,11892000
2022-08-24,21.07554817199707,22.807065963745117,112898.0,22.600000381469727,33.63999938964844,112898.0,22.770000457763672,34.119998931884766,113888.0,22.3700008392334,33.25,112632.0,22.399999618530273,33.540000915527344,112856.0,702800,61067900,13758600
2022-08-25,21.262060165405273,22.562992095947266,113532.0,22.799999237060547,33.279998779296875,113532.0,22.920000076293945,34.36000061035156,114156.0,22.600000381469727,32.66999816894531,112768.0,22.600000381469727,34.099998474121094,112898.0,453100,99511600,11838500
2022-08-26,21.20611000061035,22.807065963745117,112299.0,22.739999771118164,33.63999938964844,112299.0,23.059999465942383,33.66999816894531,114091.0,22.6200008392334,32.56999969482422,111978.0,22.809999465942383,33.279998779296875,113533.0,251200,63545400,11159700
2022-08-29,21.103525161743164,23.376564025878906,112323.0,22.6299991607666,34.47999954223633,112323.0,22.760000228881836,35.08000183105469,113222.0,22.450000762939453,33.45000076293945,111689.0,22.56999969482422,33.54999923706055,112296.0,300700,73339500,9795800
2022-08-30,21.04757308959961,21.98671531677246,110431.0,22.56999969482422,32.43000030517578,110431.0,22.8700008392334,34.220001220703125,112869.0,22.5,32.27000045776367,110103.0,22.6200008392334,34.0,112323.0,262400,99361100,11937900
2022-08-31,20.646575927734375,22.529096603393555,109523.0,22.139999389648438,33.22999954223633,109523.0,22.75,33.439998626708984,111364.0,22.040000915527344,31.81999969482422,109523.0,22.59000015258789,32.06999969482422,110431.0,643600,114235400,14791100
2022-09-01,20.793712615966797,22.949438095092773,110405.0,22.280000686645508,33.849998474121094,110405.0,22.280000686645508,33.95000076293945,110405.0,21.81999969482422,32.7599983215332,108217.0,22.170000076293945,33.36000061035156,109524.0,588700,69184700,14478000
2022-09-02,21.092365264892578,22.657909393310547,110864.0,22.600000381469727,33.41999816894531,110864.0,22.829999923706055,34.56999969482422,112264.0,22.3799991607666,33.2599983215332,110409.0,22.389999389648438,34.439998626708984,110409.0,1033500,81792300,16691800
2022-09-05,21.316356658935547,22.603673934936523,112203.0,22.84000015258789,33.34000015258789,112203.0,23.059999465942383,34.11000061035156,112671.0,22.59000015258789,33.150001525878906,110865.0,22.649999618530273,33.849998474121094,110868.0,724600,76337600,9515500
2022-09-06,21.260358810424805,21.762985229492188,109764.0,22.780000686645508,32.099998474121094,109764.0,22.889999389648438,32.59000015258789,112203.0,22.530000686645508,31.510000228881836,109348.0,22.829999923706055,32.27000045776367,112203.0,367100,111813500,14296100
2022-09-08,21.176359176635742,21.55959129333496,109916.0,22.690000534057617,31.799999237060547,109916.0,22.889999389648438,32.779998779296875,110768.0,22.549999237060547,31.399999618530273,108619.0,22.889999389648438,32.310001373291016,109771.0,488400,63159800,13759500
2022-09-09,21.307016372680664,21.552814483642578,112300.0,22.829999923706055,31.790000915527344,112300.0,23.0,32.66999816894531,112540.0,22.68000030517578,31.700000762939453,109922.0,22.799999237060547,32.4900016784668,109922.0,515300,49871900,12155200
2022-09-12,21.475011825561523,21.342639923095703,113407.0,23.010000228881836,31.479999542236328,113407.0,23.239999771118164,32.72999954223633,114160.0,22.899999618530273,31.459999084472656,112305.0,22.969999313354492,32.150001525878906,112307.0,370300,71374500,11707100
2022-09-13,21.307016372680664,20.77992057800293,110794.0,22.829999923706055,30.649999618530273,110794.0,23.049999237060547,31.440000534057617,113400.0,22.700000762939453,30.520000457763672,110522.0,22.799999237060547,30.940000534057617,113398.0,357800,88327800,12612500
2022-09-14,21.16703224182129,21.098569869995117,110547.0,22.68000030517578,31.1200008392334,110547.0,22.809999465942383,31.43000030517578,111504.0,22.479999542236328,30.6299991607666,110118.0,22.760000228881836,30.75,110794.0,469100,49039700,11630900
2022-09-15,21.185693740844727,21.057889938354492,109954.0,22.700000762939453,31.059999465942383,109954.0,22.969999313354492,31.229999542236328,111100.0,22.540000915527344,30.799999237060547,109524.0,22.68000030517578,30.920000076293945,110547.0,915900,45553200,11622500
2022-09-16,21.13903045654297,20.868059158325195,109280.0,22.649999618530273,30.780000686645508,109280.0,22.700000762939453,30.950000762939453,109952.0,22.420000076293945,30.34000015258789,108489.0,22.549999237060547,30.860000610351562,109951.0,1145400,107303600,18843300
2022-09-19,21.736337661743164,21.200265884399414,111824.0,23.290000915527344,31.270000457763672,111824.0,23.450000762939453,31.3799991607666,111976.0,22.489999771118164,29.8799991607666,108508.0,22.530000686645508,30.5,109283.0,906500,65559900,12594800
2022-09-20,22.352310180664062,21.078229904174805,112517.0,23.950000762939453,31.09000015258789,112517.0,24.09000015258789,31.600000381469727,112544.0,23.239999771118164,30.84000015258789,111393.0,23.290000915527344,31.420000076293945,111824.0,1646900,67798200,12570300
2022-09-21,22.258975982666016,21.132469177246094,111936.0,23.850000381469727,31.170000076293945,111936.0,24.15999984741211,31.469999313354492,113294.0,23.729999542236328,30.889999389648438,111380.0,23.950000762939453,31.350000381469727,112517.0,583400,58812200,14726800
2022-09-22,22.604297637939453,21.654508590698242,114070.0,24.219999313354492,31.940000534057617,114070.0,24.3700008392334,32.08000183105469,114392.0,23.850000381469727,31.030000686645508,111819.0,24.0,31.479999542236328,111942.0,502300,69764300,15684400
2022-09-23,22.286975860595703,20.298559188842773,111716.0,23.8799991607666,29.940000534057617,111716.0,23.989999771118164,31.389999389648438,112457.0,23.59000015258789,29.770000457763672,110732.0,23.950000762939453,31.31999969482422,112258.0,545600,138630800,13542300
2022-09-26,21.72700309753418,19.85787582397461,109114.0,23.280000686645508,29.290000915527344,109114.0,23.84000015258789,30.079999923706055,111713.0,23.260000228881836,29.270000457763672,109022.0,23.84000015258789,29.719999313354492,111713.0,293100,42934600,13127000
2022-09-27,21.67100715637207,20.115507125854492,108376.0,23.219999313354492,29.670000076293945,108376.0,23.260000228881836,29.8799991607666,110161.0,23.06999969482422,29.579999923706055,108120.0,23.229999542236328,29.65999984741211,109122.0,628100,71087600,14517500
2022-09-28,21.559009552001953,19.844316482543945,108451.0,23.100000381469727,29.270000457763672,108451.0,23.479999542236328,29.81999969482422,108970.0,22.969999313354492,28.579999923706055,107914.0,23.219999313354492,29.670000076293945,108377.0,857400,104670700,13540500
2022-09-29,21.876325607299805,19.871435165405273,107664.0,23.440000534057617,29.309999465942383,107664.0,23.600000381469727,29.399999618530273,108449.0,23.0,28.600000381469727,106244.0,23.0,28.989999771118164,108449.0,1052300,87536500,14588500
2022-09-30,21.95099449157715,20.203641891479492,110037.0,23.520000457763672,29.799999237060547,110037.0,23.6200008392334,30.489999771118164,110502.0,23.299999237060547,29.0,107315.0,23.43000030517578,29.219999313354492,107664.0,752000,121637100,16536300
2022-10-03,23.116287231445312,21.817222595214844,116134.0,24.75,32.18000030517578,116134.0,24.860000610351562,32.63999938964844,116134.0,23.959999084472656,31.65999984741211,110048.0,23.989999771118164,31.90999984741211,110048.0,1443500,179694100,20982900
2022-10-04,23.247045516967773,21.268064498901367,116230.0,24.889999389648438,31.3700008392334,116230.0,25.15999984741211,32.97999954223633,118280.0,24.549999237060547,31.06999969482422,115837.0,24.809999465942383,32.900001525878906,116704.0,872100,115917200,16078700
2022-10-05,23.247045516967773,22.068073272705078,117198.0,24.889999389648438,32.54999923706055,117198.0,25.139999389648438,32.81999969482422,117514.0,24.709999084472656,31.200000762939453,115906.0,24.860000610351562,31.40999984741211,116231.0,338200,92893700,13555200
2022-10-06,22.966848373413086,22.82062339782715,117561.0,24.59000015258789,33.65999984741211,117561.0,24.899999618530273,33.790000915527344,118382.0,24.5,32.439998626708984,117144.0,24.799999237060547,33.0,117200.0,692000,82671900,14520500
2022-10-07,22.892127990722656,22.8002872467041,116375.0,24.510000228881836,33.630001068115234,116375.0,24.65999984741211,34.31999969482422,117960.0,24.1200008392334,33.220001220703125,115924.0,24.59000015258789,33.58000183105469,117560.0,577900,73500100,13616500
2022-10-10,22.62127113342285,22.54265594482422,115941.0,24.219999313354492,33.25,115941.0,24.559999465942383,33.88999938964844,116841.0,24.190000534057617,33.0,115261.0,24.459999084472656,33.650001525878906,116377.0,742000,52222600,11429900
2022-10-11,22.56523323059082,22.37316131591797,114827.0,24.15999984741211,33.0,114827.0,24.360000610351562,33.33000183105469,115928.0,24.100000381469727,32.61000061035156,114297.0,24.170000076293945,32.88999938964844,115928.0,680300,58332400,13137900
2022-10-13,22.406448364257812,23.01045799255371,114300.0,23.989999771118164,33.939998626708984,114300.0,24.360000610351562,34.4900016784668,115367.0,23.829999923706055,32.40999984741211,112690.0,23.920000076293945,32.5,114819.0,832600,91143900,14583700
2022-10-14,22.42513084411621,22.657909393310547,112072.0,24.010000228881836,33.41999816894531,112072.0,24.399999618530273,34.13999938964844,114712.0,23.920000076293945,33.29999923706055,111631.0,24.0,33.970001220703125,114301.0,470500,62246100,13096100
2022-10-17,22.555892944335938,22.6375732421875,113624.0,24.149999618530273,33.38999938964844,113624.0,24.440000534057617,34.150001525878906,114406.0,24.040000915527344,32.84000015258789,112090.0,24.100000381469727,33.2400016784668,112107.0,506100,100936400,11633000
2022-10-18,23.013547897338867,23.193510055541992,115743.0,24.639999389648438,34.209999084472656,115743.0,24.809999465942383,34.22999954223633,115795.0,24.200000762939453,33.15999984741211,113627.0,24.25,33.900001525878906,113627.0,1043600,82313200,14744200
2022-10-19,23.07892608642578,24.013858795166016,116274.0,24.709999084472656,35.41999816894531,116274.0,24.84000015258789,35.560001373291016,116459.0,24.579999923706055,34.02000045776367,115264.0,24.639999389648438,34.130001068115234,115744.0,812200,113700900,12729900
2022-10-20,23.45252799987793,24.72573471069336,117171.0,25.110000610351562,36.470001220703125,117171.0,25.219999313354492,36.54999923706055,117367.0,24.600000381469727,35.77000045776367,116276.0,24.700000762939453,36.099998474121094,116276.0,1129400,114347400,16915800
2022-10-21,24.13433265686035,25.573204040527344,119929.0,25.84000015258789,37.720001220703125,119929.0,26.040000915527344,38.38999938964844,120752.0,24.959999084472656,36.38999938964844,116736.0,25.049999237060547,36.45000076293945,117170.0,1305000,139601400,18579800
2022-10-24,23.349782943725586,23.220630645751953,116013.0,25.0,34.25,116013.0,25.670000076293945,36.81999969482422,119924.0,24.700000762939453,34.22999954223633,115793.0,25.530000686645508,36.5,119922.0,907400,142110900,13278800
2022-10-25,23.247045516967773,22.732486724853516,114626.0,24.889999389648438,33.529998779296875,114626.0,24.979999542236328,34.5,116203.0,24.6299991607666,33.209999084472656,114626.0,24.969999313354492,34.040000915527344,116016.0,713100,113161200,14727200
2022-10-26,22.826749801635742,22.17654800415039,112764.0,24.440000534057617,32.709999084472656,112764.0,24.690000534057617,33.529998779296875,114626.0,24.239999771118164,31.899999618530273,112577.0,24.690000534057617,32.599998474121094,114626.0,808600,121334800,16088200
2022-10-27,23.07892608642578,22.34604263305664,114641.0,24.709999084472656,32.959999084472656,114641.0,25.010000228881836,33.540000915527344,116236.0,24.40999984741211,32.66999816894531,112765.0,24.440000534057617,32.810001373291016,112766.0,789300,111008800,15530800
2022-10-28,23.16298484802246,22.08163070678711,114539.0,24.799999237060547,32.56999969482422,114539.0,24.920000076293945,33.119998931884766,114712.0,24.540000915527344,31.860000610351562,113336.0,24.639999389648438,32.70000076293945,114636.0,511300,129745400,14392400
2022-10-31,23.742063522338867,20.210424423217773,116037.0,25.420000076293945,29.809999465942383,116037.0,25.68000030517578,31.600000381469727,116763.0,24.440000534057617,29.15999984741211,112113.0,24.649999618530273,30.610000610351562,114533.0,1402400,262409400,21637900
2022-11-01,23.61836051940918,20.244319915771484,116929.0,25.270000457763672,29.860000610351562,116929.0,25.770000457763672,30.670000076293945,118261.0,25.18000030517578,29.559999465942383,115547.0,25.399999618530273,30.56999969482422,116037.0,1156800,115944200,17969700
2022-11-03,23.70248031616211,20.305339813232422,116896.0,25.360000610351562,29.950000762939453,116896.0,25.43000030517578,30.389999389648438,117373.0,24.709999084472656,29.440000534057617,114485.0,24.940000534057617,29.799999237060547,116927.0,886400,139062100,15634600
2022-11-04,23.76790428161621,19.18667984008789,118155.0,25.43000030517578,28.299999237060547,118155.0,25.8700008392334,30.899999618530273,120039.0,25.360000610351562,28.18000030517578,116904.0,25.520000457763672,30.799999237060547,116907.0,611500,195361000,16209500
2022-11-07,23.319276809692383,18.40700912475586,115342.0,24.950000762939453,27.149999618530273,115342.0,25.469999313354492,28.299999237060547,118240.0,24.719999313354492,27.06999969482422,115266.0,25.420000076293945,27.959999084472656,118148.0,1120500,117206600,15221900
2022-11-08,23.29123878479004,18.542604446411133,116160.0,24.920000076293945,27.350000381469727,116160.0,24.969999313354492,27.530000686645508,117072.0,24.520000457763672,26.75,114688.0,24.84000015258789,27.059999465942383,115340.0,784100,94745400,14239800
2022-11-09,22.104244232177734,18.237516403198242,113580.0,23.649999618530273,26.899999618530273,113580.0,24.530000686645508,27.950000762939453,116183.0,23.56999969482422,26.639999389648438,113110.0,24.110000610351562,27.149999618530273,116153.0,1570600,103303500,20531600
2022-11-10,21.842544555664062,17.708696365356445,109775.0,23.3700008392334,26.1200008392334,109775.0,23.639999389648438,26.889999389648438,113579.0,22.8799991607666,25.610000610351562,108516.0,23.639999389648438,26.079999923706055,113579.0,1468400,145470100,26029300
2022-11-11,21.403263092041016,18.298532485961914,112253.0,22.899999618530273,26.989999771118164,112253.0,23.8700008392334,27.360000610351562,113010.0,22.700000762939453,25.700000762939453,109408.0,23.399999618530273,25.799999237060547,109775.0,1209500,146365800,25038700
2022-11-14,21.403263092041016,18.779895782470703,113161.0,22.899999618530273,27.700000762939453,113161.0,23.139999389648438,28.18000030517578,114322.0,22.559999465942383,27.09000015258789,111930.0,22.90999984741211,27.260000228881836,112256.0,945000,66639500,15080400
2022-11-16,21.12287139892578,18.40700912475586,110243.0,22.600000381469727,27.149999618530273,110243.0,22.920000076293945,28.110000610351562,113473.0,22.459999084472656,26.93000030517578,109512.0,22.889999389648438,27.809999465942383,113166.0,1178600,85549900,18351000
2022-11-17,21.150909423828125,18.41379165649414,109703.0,22.6299991607666,27.15999984741211,109703.0,22.690000534057617,27.299999237060547,110242.0,22.170000076293945,26.549999237060547,107245.0,22.260000228881836,27.0,110241.0,1069100,101525800,23119600
2022-11-18,21.328493118286133,18.10192108154297,108880.0,22.81999969482422,26.700000762939453,108880.0,23.219999313354492,27.600000381469727,111585.0,22.65999984741211,26.219999313354492,108512.0,22.90999984741211,27.399999618530273,109706.0,520700,127683500,18769100
2022-11-21,21.216337203979492,18.156160354614258,109748.0,22.700000762939453,26.780000686645508,109748.0,23.190000534057617,27.56999969482422,110235.0,22.56999969482422,26.049999237060547,107957.0,22.899999618530273,27.1200008392334,108868.0,765700,164898100,16651600
2022-11-22,21.048099517822266,18.07781982421875,109037.0,22.520000457763672,23.329999923706055,109037.0,23.020000457763672,23.43000030517578,110224.0,22.3799991607666,22.299999237060547,107867.0,22.780000686645508,23.0,109750.0,1134200,164261300,15056500
2022-11-23,20.851825714111328,18.16305923461914,108683.0,22.309999465942383,23.440000534057617,108683.0,22.43000030517578,23.649999618530273,109285.0,22.139999389648438,22.799999237060547,107902.0,22.43000030517578,23.0,109036.0,785000,77317300,13198400
